#
# Output is generated by GenSAS 7.x-5.0
#
#Name     : The name of mRNA
#Start    : Start of alignment in subject
#End      : End of alignment in subject
#Match_Start  : Start of alignment in query
#Match_End    : End of alignment in query
#Score        : Row score of the match
#E-value      : E value of the match
#Identity     : Percentage of identical matches
#AL           : Alignment length
Name	Start	End	Score	Accession	Match_ID	Match_Start	Match_End	E-value	Identity	AL
M_mag.00g008020.m01	109	714	1678	XP_042228676.1	XP_042228676.1	5	611	0.0	56.818	616
M_mag.00g008040.m01	155	253	316	XP_037789241.1	XP_037789241.1	1	99	8.19e-35	58.586	99
M_mag.00g008080.m01	100	147	253	XP_042239839.1	XP_042239839.1	1	48	1.20e-25	100.000	48
M_mag.00g008100.m01	642	1014	1436	XP_042236973.1	XP_042236973.1	1	373	0.0	71.314	373
M_mag.00g008110.m01	3	531	1312	XP_037804877.1	XP_037804877.1	70	650	1.69e-172	46.233	584
M_mag.00g008130.m01	121	462	985	XP_042231930.1	XP_042231930.1	1	282	1.45e-126	72.807	342
M_mag.00g008140.m01	116	190	406	XP_027215547.1	XP_027215547.1	1	75	8.58e-48	98.667	75
M_mag.00g008150.m01	210	334	622	XP_042876915.1	XP_042876915.1	1	125	2.22e-79	94.400	125
M_mag.00g008170.m01	8	55	177	XP_042215586.1	XP_042215586.1	38	85	6.20e-16	64.583	48
M_mag.00g008180.m01	145	213	257	XP_042235913.1	XP_042235913.1	4	72	2.68e-25	66.667	69
M_mag.00g008210.m01	449	634	591	XP_037799496.1	XP_037799496.1	2	187	8.07e-71	54.839	186
M_mag.00g008230.m01	116	363	1181	XP_027215547.1	XP_027215547.1	1	248	4.01e-162	92.339	248
M_mag.00g008240.m01	146	190	168	XP_027225915.1	XP_027225915.1	1	45	2.20e-14	66.667	45
M_mag.00g008270.m01	1	105	365	XP_027207447.1	XP_027207447.1	1	105	1.36e-42	66.667	105
M_mag.00g008300.m01	34	163	345	XP_036360125.1	XP_036360125.1	25	153	5.16e-38	53.077	130
M_mag.00g008310.m01	101	320	752	XP_029642717.1	XP_029642717.1	21	240	2.75e-96	61.818	220
M_mag.00g008330.m01	652	793	496	XP_043234148.1	XP_043234148.1	1	142	2.85e-56	59.859	142
M_mag.00g008340.m01	20	106	163	XP_027222957.1	XP_027222957.1	1	84	3.06e-12	48.276	87
M_mag.00g008350.m01	1660	1978	540	XP_041480387.1	XP_041480387.1	13	328	1.13e-57	37.267	322
M_mag.00g008400.m01	350	395	184	XP_027226270.1	XP_027226270.1	1	46	7.94e-16	73.913	46
M_mag.00g008510.m01	253	350	352	XP_042242202.1	XP_042242202.1	1	96	2.60e-39	71.429	98
M_mag.00g008520.m01	890	1076	646	XP_042223348.1	XP_042223348.1	22	208	3.09e-75	69.519	187
M_mag.00g008540.m01	774	877	345	XP_037779313.1	XP_037779313.1	73	176	2.58e-35	74.038	104
M_mag.00g008550.m01	158	245	221	XP_042869826.1	XP_042869826.1	2	89	9.11e-18	49.438	89
M_mag.00g008670.m01	599	1164	1248	XP_030848579.1	XP_030848579.1	786	1326	6.12e-145	45.061	577
M_mag.00g008680.m01	152	489	995	XP_042233170.1	XP_042233170.1	1	318	9.17e-129	63.848	343
M_mag.00g008690.m01	167	585	513	XP_043190712.1	XP_043190712.1	2	390	1.10e-54	38.605	430
M_mag.00g008700.m01	9	64	180	XP_043243996.1	XP_043243996.1	5	60	6.53e-15	62.500	56
M_mag.00g008720.m01	69	128	148	XP_042210755.1	XP_042210755.1	3	63	4.90e-11	59.016	61
M_mag.00g008740.m01	945	1112	443	XP_043217780.1	XP_043217780.1	3	170	2.00e-48	61.905	168
M_mag.00g008790.m01	1	230	266	XP_027215463.1	XP_027215463.1	1	204	3.70e-26	34.568	243
M_mag.00g008800.m01	342	555	487	XP_039756626.1	XP_039756626.1	34	247	3.54e-53	43.925	214
M_mag.00g008810.m01	292	412	285	XP_039756626.1	XP_039756626.1	5	125	6.18e-28	44.628	121
M_mag.00g008840.m01	1	62	132	XP_042231254.1	XP_042231254.1	1	54	4.31e-09	41.935	62
M_mag.00g008860.m01	292	551	1095	XP_027221103.1	XP_027221103.1	346	605	8.19e-141	85.000	260
M_mag.00g008930.m01	75	143	288	XP_042870697.1	XP_042870697.1	2	70	9.64e-32	73.913	69
M_mag.00g009030.m01	1	51	248	XP_042223424.1	XP_042223424.1	1	51	6.86e-25	92.157	51
M_mag.00g009040.m01	518	569	158	XP_042223421.1	XP_042223421.1	1	50	2.62e-12	57.692	52
M_mag.00g009060.m01	163	225	218	XP_042224041.1	XP_042224041.1	3	65	6.30e-21	61.905	63
M_mag.00g009070.m01	309	509	677	XP_042230370.1	XP_042230370.1	1	226	4.37e-84	61.947	226
M_mag.00g009080.m01	114	172	230	XP_042230371.1	XP_042230371.1	4	62	8.61e-22	76.271	59
M_mag.00g009120.m01	183	214	146	XP_042211189.1	XP_042211189.1	1	32	3.81e-11	87.500	32
M_mag.00g009160.m01	284	344	330	XP_027209139.1	XP_027209139.1	1	61	1.39e-36	93.443	61
M_mag.00g009190.m01	113	221	497	XP_042864049.1	XP_042864049.1	1	109	6.19e-62	82.569	109
M_mag.00g009280.m01	1133	1425	639	XP_027226191.1	XP_027226191.1	132	432	4.69e-71	78.033	305
M_mag.00g009290.m01	60	260	901	XP_042223465.1	XP_042223465.1	1	200	6.99e-122	82.090	201
M_mag.00g009330.m01	426	710	1338	XP_042231927.1	XP_042231927.1	25	309	1.20e-177	85.263	285
M_mag.00g009340.m01	186	263	201	XP_042223269.1	XP_042223269.1	1	78	4.94e-18	64.103	78
M_mag.00g009350.m01	76	501	1157	XP_042859130.1	XP_042859130.1	2	407	8.16e-154	71.462	431
M_mag.00g009460.m01	113	165	228	XP_042215446.1	XP_042215446.1	1	53	3.44e-23	81.132	53
M_mag.00g009470.m01	137	191	302	XP_042242605.1	XP_042242605.1	1	55	2.03e-33	100.000	55
M_mag.00g009480.m01	234	382	529	XP_042242446.1	XP_042242446.1	1	149	1.02e-64	63.758	149
M_mag.00g009520.m01	16	81	223	XP_042242280.1	XP_042242280.1	1	66	3.66e-21	86.364	66
M_mag.00g009530.m01	183	298	537	XP_042242413.1	XP_042242413.1	1	116	7.28e-66	88.793	116
M_mag.00g009540.m01	1	62	185	XP_027223114.1	XP_027223114.1	1	61	8.70e-16	59.677	62
M_mag.00g009560.m01	25	115	297	XP_042881595.1	XP_042881595.1	1	95	1.79e-32	57.895	95
M_mag.00g009590.m01	1235	1334	286	XP_037789386.1	XP_037789386.1	1114	1217	5.05e-23	70.476	105
M_mag.00g009600.m01	471	615	355	XP_042242382.1	XP_042242382.1	192	331	5.30e-35	52.000	150
M_mag.00g009610.m01	40	110	196	XP_018017837.1	XP_018017837.1	1	70	4.84e-19	63.380	71
M_mag.00g009620.m01	219	708	2159	XP_042869824.1	XP_042869824.1	3	491	0.0	82.653	490
M_mag.00g009630.m01	119	172	162	XP_037788741.1	XP_037788741.1	189	244	2.80e-10	58.929	56
M_mag.00g009640.m01	620	953	886	XP_042242461.1	XP_042242461.1	458	789	4.48e-103	48.955	335
M_mag.00g009650.m01	54	411	766	XP_027231516.1	XP_027231516.1	14	385	5.68e-87	65.508	374
M_mag.00g009670.m01	97	164	204	XP_042242294.1	XP_042242294.1	1	68	3.44e-18	89.706	68
M_mag.00g009690.m01	294	369	324	XP_042242291.1	XP_042242291.1	30	105	9.13e-34	78.947	76
M_mag.00g009700.m01	356	514	521	XP_042860539.1	XP_042860539.1	1	158	2.06e-59	75.776	161
M_mag.00g009710.m01	576	623	252	XP_042242295.1	XP_042242295.1	1	48	4.93e-25	93.750	48
M_mag.00g009740.m01	904	1174	278	XP_042242295.1	XP_042242295.1	22	265	3.77e-25	42.199	282
M_mag.00g009760.m01	74	124	145	XP_037788737.1	XP_037788737.1	1	51	1.72e-11	74.510	51
M_mag.00g009770.m01	628	767	173	XP_014294647.1	XP_014294647.1	165	317	7.84e-11	29.412	153
M_mag.00g009790.m01	25	259	994	XP_037788643.1	XP_037788643.1	1	225	1.30e-126	82.979	235
M_mag.00g009810.m01	2	55	209	XP_027238641.1	XP_027238641.1	3	56	2.06e-19	72.222	54
M_mag.00g009860.m01	129	311	262	XP_037561183.1	XP_037561183.1	71	250	3.82e-23	37.705	183
M_mag.00g009870.m01	189	311	169	XP_037561183.1	XP_037561183.1	71	190	5.34e-11	39.024	123
M_mag.00g009890.m01	110	153	164	XP_037789374.1	XP_037789374.1	81	124	7.70e-12	68.182	44
M_mag.00g009910.m01	1077	2155	2619	XP_042223348.1	XP_042223348.1	3	1061	0.0	59.725	1090
M_mag.00g009920.m01	292	350	227	XP_035226531.1	XP_035226531.1	1	59	9.35e-22	66.102	59
M_mag.00g009930.m01	99	145	148	XP_037773918.1	XP_037773918.1	1	47	1.04e-11	59.574	47
M_mag.00g009950.m01	231	327	237	XP_042237507.1	XP_042237507.1	1	94	7.99e-23	81.443	97
M_mag.00g009970.m01	1	176	348	XP_042857770.1	XP_042857770.1	1	176	4.10e-39	43.820	178
M_mag.00g010000.m01	62	602	1897	XP_042242485.1	XP_042242485.1	1	545	0.0	70.459	545
M_mag.00g010010.m01	25	472	1689	XP_042242347.1	XP_042242347.1	1	446	0.0	87.333	450
M_mag.00g010020.m01	416	625	541	XP_042856196.1	XP_042856196.1	13	223	5.54e-63	70.892	213
M_mag.00g010030.m01	99	162	334	XP_040564701.1	XP_040564701.1	1	64	1.50e-39	100.000	64
M_mag.00g010070.m01	34	75	172	XP_042231991.1	XP_042231991.1	62	103	1.36e-13	71.429	42
M_mag.00g010080.m01	129	311	262	XP_037561183.1	XP_037561183.1	71	250	4.10e-23	38.798	183
M_mag.00g010130.m01	225	347	191	XP_042883641.1	XP_042883641.1	1	149	3.38e-15	38.411	151
M_mag.00g010210.m01	72	238	263	XP_042228853.1	XP_042228853.1	14	192	3.60e-25	34.066	182
M_mag.00g010240.m01	2214	2291	167	XP_027218020.1	XP_027218020.1	1	78	6.37e-13	55.128	78
M_mag.00g010250.m01	3345	3407	235	XP_027218020.1	XP_027218020.1	1	63	1.58e-22	66.667	63
M_mag.00g010260.m01	404	488	450	XP_027212968.1	XP_027212968.1	1	85	2.90e-51	95.294	85
M_mag.00g010340.m01	461	603	571	XP_042864854.1	XP_042864854.1	8	155	1.07e-68	72.297	148
M_mag.00g010380.m01	257	301	169	XP_042864854.1	XP_042864854.1	1	45	8.28e-14	86.667	45
M_mag.00g010390.m01	49	127	150	XP_042864854.1	XP_042864854.1	34	105	3.30e-10	54.430	79
M_mag.00g010400.m01	34	343	898	XP_042217012.1	XP_042217012.1	19	344	8.04e-118	57.396	338
M_mag.00g010450.m01	124	190	264	XP_037788697.1	XP_037788697.1	1	67	1.94e-28	73.134	67
M_mag.00g010470.m01	118	453	1077	XP_037793037.1	XP_037793037.1	8	345	2.53e-143	60.882	340
M_mag.00g010530.m01	486	656	768	XP_042206046.1	XP_042206046.1	72	242	9.23e-95	81.287	171
M_mag.00g010540.m01	28	415	423	XP_042206046.1	XP_042206046.1	7	335	2.27e-43	40.302	397
M_mag.00g010550.m01	87	310	569	XP_042205549.1	XP_042205549.1	12	228	2.85e-70	49.107	224
M_mag.00g010560.m01	139	699	2179	XP_042206060.1	XP_042206060.1	177	744	0.0	89.631	569
M_mag.00g010600.m01	746	1148	539	XP_042223470.1	XP_042223470.1	4	387	2.65e-58	42.512	414
M_mag.00g010620.m01	146	437	742	XP_042223470.1	XP_042223470.1	1	263	1.80e-87	58.983	295
M_mag.00g010690.m01	138	1097	1576	XP_043217780.1	XP_043217780.1	49	982	0.0	41.313	990
M_mag.00g010700.m01	285	489	515	XP_039756626.1	XP_039756626.1	6	209	1.19e-57	48.780	205
M_mag.00g010710.m01	628	992	866	XP_042236973.1	XP_042236973.1	1	311	4.42e-106	52.446	368
M_mag.00g010720.m01	109	434	621	XP_027219955.1	XP_027219955.1	1	281	3.52e-74	40.000	330
M_mag.00g010730.m01	249	337	272	XP_037787426.1	XP_037787426.1	2	90	1.96e-27	57.303	89
M_mag.00g010740.m01	1	83	169	XP_042855501.1	XP_042855501.1	1	83	1.07e-13	48.193	83
M_mag.00g010750.m01	154	229	196	XP_037799332.1	XP_037799332.1	35	110	5.39e-17	57.895	76
M_mag.00g010790.m01	1	390	719	XP_015766801.1	XP_015766801.1	3	355	6.48e-90	45.293	393
M_mag.00g010800.m01	216	383	408	XP_031551105.1	XP_031551105.1	1	165	5.83e-45	47.953	171
M_mag.00g010810.m01	51	292	565	XP_032224222.1	XP_032224222.1	32	278	6.63e-67	45.344	247
M_mag.00g010820.m01	1	123	261	XP_027215463.1	XP_027215463.1	1	123	1.63e-26	47.154	123
M_mag.00g010830.m01	249	337	272	XP_037787426.1	XP_037787426.1	2	90	1.96e-27	57.303	89
M_mag.00g010850.m01	18	531	1292	XP_037804877.1	XP_037804877.1	74	625	7.68e-170	44.542	568
M_mag.00g010860.m01	628	957	1063	XP_042236973.1	XP_042236973.1	1	299	3.40e-135	62.727	330
M_mag.00g010870.m01	473	677	509	XP_013168065.1	XP_013168065.1	35	238	4.86e-57	48.293	205
M_mag.00g010890.m01	176	279	155	XP_028417359.1	XP_028417359.1	39	140	1.22e-10	34.286	105
M_mag.00g010900.m01	94	439	443	XP_043247207.1	XP_043247207.1	20	359	2.15e-48	33.046	348
M_mag.00g010910.m01	302	378	234	XP_027219956.1	XP_027219956.1	11	86	1.21e-20	54.545	77
M_mag.00g010920.m01	186	274	352	XP_042868822.1	XP_042868822.1	6	94	1.61e-37	74.157	89
M_mag.00g010940.m01	99	275	352	XP_037782229.1	XP_037782229.1	33	198	1.56e-36	40.449	178
M_mag.00g010950.m01	1	148	367	XP_042231254.1	XP_042231254.1	1	178	2.04e-42	44.134	179
M_mag.00g010960.m01	1	79	179	XP_027226609.1	XP_027226609.1	1	79	7.84e-16	44.304	79
M_mag.00g010980.m01	73	217	284	XP_042881595.1	XP_042881595.1	96	239	1.87e-28	41.096	146
M_mag.00g010990.m01	495	656	260	XP_033745657.1	XP_033745657.1	7	167	3.71e-24	35.366	164
M_mag.00g011000.m01	144	405	228	XP_038061714.1	XP_038061714.1	383	584	2.43e-17	28.788	264
M_mag.00g011030.m01	782	973	473	XP_043234148.1	XP_043234148.1	2	193	2.54e-52	53.125	192
M_mag.00g011040.m01	602	744	476	XP_043234148.1	XP_043234148.1	1	143	1.37e-53	58.042	143
M_mag.00g011070.m01	897	1038	183	XP_033731349.1	XP_033731349.1	65	200	1.00e-12	31.469	143
M_mag.00g011090.m01	92	242	209	XP_038046762.1	XP_038046762.1	3	157	1.66e-17	35.256	156
M_mag.00g011120.m01	97	216	237	XP_037783505.1	XP_037783505.1	4	118	8.09e-22	40.833	120
M_mag.00g011160.m01	161	497	311	XP_027224934.1	XP_027224934.1	11	341	3.77e-28	29.714	350
M_mag.00g011170.m01	202	428	400	XP_027223274.1	XP_027223274.1	1	254	1.19e-41	36.567	268
M_mag.00g011180.m01	173	447	255	XP_027236870.1	XP_027236870.1	30	237	1.01e-22	28.058	278
M_mag.00g011200.m01	96	299	399	XP_027207188.1	XP_027207188.1	105	305	7.87e-42	36.765	204
M_mag.00g011210.m01	199	283	266	XP_042868822.1	XP_042868822.1	1	80	2.74e-26	63.529	85
M_mag.00g011260.m01	156	972	1008	XP_027206801.1	XP_027206801.1	1	794	2.12e-117	33.295	880
M_mag.00g011270.m01	121	309	190	XP_027239489.1	XP_027239489.1	2	166	2.09e-14	33.333	195
M_mag.00g011280.m01	68	231	454	XP_043217731.1	XP_043217731.1	3	166	8.53e-51	62.195	164
M_mag.00g011290.m01	705	1115	872	XP_043217780.1	XP_043217780.1	4	390	7.49e-103	48.175	411
M_mag.00g011300.m01	1	266	573	XP_043190712.1	XP_043190712.1	1	224	1.58e-64	46.816	267
M_mag.00g011330.m01	5	72	137	XP_009049410.1	XP_009049410.1	15	77	6.58e-09	42.647	68
M_mag.00g011340.m01	413	647	157	XP_041461220.1	XP_041461220.1	1	276	2.74e-09	25.442	283
M_mag.00g011360.m01	250	664	1111	XP_043241729.1	XP_043241729.1	2	414	5.60e-139	50.360	417
M_mag.00g011370.m01	208	437	865	XP_019859418.1	XP_019859418.1	260	489	2.05e-104	64.783	230
M_mag.00g011390.m01	95	287	585	XP_042859088.1	XP_042859088.1	1	193	5.90e-73	54.404	193
M_mag.00g011400.m01	280	698	683	XP_027206996.1	XP_027206996.1	11	458	5.24e-77	38.631	453
M_mag.00g011420.m01	59	170	304	XP_042878297.1	XP_042878297.1	1	112	1.93e-33	50.893	112
M_mag.00g011430.m01	353	536	431	XP_037782229.1	XP_037782229.1	41	224	2.33e-47	48.108	185
M_mag.00g011440.m01	22	120	251	XP_027215839.1	XP_027215839.1	134	232	1.31e-24	46.465	99
M_mag.00g011450.m01	228	443	209	XP_037782229.1	XP_037782229.1	1	151	1.59e-17	31.019	216
M_mag.00g011460.m01	21	1258	2416	XP_025991744.2	XP_025991744.2	13	1233	0.0	40.564	1277
M_mag.00g011470.m01	337	432	162	XP_022837226.1	XP_022837226.1	16	111	9.89e-12	33.333	96
M_mag.00g011480.m01	794	1015	821	XP_042236973.1	XP_042236973.1	1	222	4.69e-101	70.721	222
M_mag.00g011500.m01	11	145	340	XP_037799332.1	XP_037799332.1	3	137	3.11e-37	48.148	135
M_mag.00g011510.m01	20	383	980	XP_023223845.1	XP_023223845.1	1	381	4.16e-129	51.958	383
M_mag.00g011520.m01	128	349	282	XP_013419994.1	XP_013419994.1	93	305	6.39e-26	31.696	224
M_mag.00g011530.m01	173	305	309	XP_027207188.1	XP_027207188.1	90	227	3.46e-29	42.029	138
M_mag.00g011540.m01	324	1112	1316	XP_043217780.1	XP_043217780.1	121	851	1.29e-158	45.295	797
M_mag.00g011550.m01	32	306	692	XP_042858570.1	XP_042858570.1	1	239	3.36e-86	47.273	275
M_mag.00g011560.m01	449	831	576	XP_013168065.1	XP_013168065.1	26	398	5.42e-64	38.701	385
M_mag.00g011570.m01	59	190	315	XP_042881595.1	XP_042881595.1	1	132	1.18e-34	48.485	132
M_mag.00g011580.m01	695	802	383	XP_042238495.1	XP_042238495.1	1	108	1.03e-41	69.444	108
M_mag.00g011590.m01	24	658	1656	XP_027216157.1	XP_027216157.1	94	770	0.0	48.847	694
M_mag.00g011600.m01	82	566	980	XP_037782229.1	XP_037782229.1	1	480	1.52e-124	45.155	485
M_mag.00g011610.m01	1	252	581	XP_037799332.1	XP_037799332.1	25	279	4.19e-72	47.843	255
M_mag.00g011620.m01	1	635	1787	XP_042892605.1	XP_042892605.1	156	790	0.0	54.961	635
M_mag.00g011630.m01	46	170	346	XP_027209721.1	XP_027209721.1	38	152	1.59e-37	79.365	126
M_mag.00g011640.m01	86	231	380	XP_043217731.1	XP_043217731.1	24	169	3.99e-40	58.904	146
M_mag.00g011650.m01	80	159	252	XP_027219955.1	XP_027219955.1	125	204	1.18e-22	61.250	80
M_mag.00g011660.m01	652	1014	1355	XP_042236973.1	XP_042236973.1	1	363	1.13e-177	69.697	363
M_mag.00g011670.m01	25	195	444	XP_042881595.1	XP_042881595.1	1	171	1.74e-53	53.216	171
M_mag.00g011680.m01	49	861	2177	XP_018644951.1	XP_018644951.1	11	824	0.0	48.900	818
M_mag.00g011690.m01	133	443	770	XP_042858570.1	XP_042858570.1	2	306	5.21e-92	45.426	317
M_mag.00g011700.m01	328	1284	3024	XP_037803566.1	XP_037803566.1	481	1413	0.0	60.688	959
M_mag.00g011720.m01	18	506	1172	XP_037804877.1	XP_037804877.1	89	624	1.63e-149	44.732	541
M_mag.00g011740.m01	503	1067	1288	XP_018644522.1	XP_018644522.1	48	597	4.68e-162	45.951	568
M_mag.00g011780.m01	34	228	539	XP_027209302.1	XP_027209302.1	1	195	4.81e-66	52.821	195
M_mag.00g011790.m01	442	549	268	XP_027221049.1	XP_027221049.1	1	107	5.20e-26	49.074	108
M_mag.00g011800.m01	1	249	562	XP_037799332.1	XP_037799332.1	94	365	4.94e-68	45.221	272
M_mag.00g011840.m01	324	410	222	XP_037782229.1	XP_037782229.1	1	87	1.76e-19	51.724	87
M_mag.00g011850.m01	261	300	171	XP_037790925.1	XP_037790925.1	16	55	6.45e-14	72.500	40
M_mag.00g011860.m01	85	227	408	XP_027223405.1	XP_027223405.1	1	142	1.82e-48	55.245	143
M_mag.00g011870.m01	48	298	639	XP_037790925.1	XP_037790925.1	22	272	3.64e-77	50.593	253
M_mag.00g011880.m01	125	316	443	XP_037790925.1	XP_037790925.1	159	336	1.56e-47	47.917	192
M_mag.00g011890.m01	1	161	448	XP_027215463.1	XP_027215463.1	1	163	4.43e-54	53.374	163
M_mag.00g011900.m01	55	194	319	XP_042210755.1	XP_042210755.1	3	139	2.39e-35	51.429	140
M_mag.00g011920.m01	129	231	289	XP_043217731.1	XP_043217731.1	6	108	9.43e-29	54.369	103
M_mag.00g011930.m01	947	1112	362	XP_043217780.1	XP_043217780.1	5	170	1.20e-37	60.241	166
M_mag.00g011940.m01	24	183	334	XP_027223405.1	XP_027223405.1	1	157	1.07e-36	45.000	160
M_mag.00g011950.m01	3	531	1272	XP_037804877.1	XP_037804877.1	54	627	9.39e-167	44.692	584
M_mag.00g011960.m01	623	1014	1349	XP_042236973.1	XP_042236973.1	1	361	8.01e-177	65.306	392
M_mag.00g011980.m01	594	662	152	XP_027206996.1	XP_027206996.1	2	70	4.15e-10	43.478	69
M_mag.00g011990.m01	161	299	271	XP_027224934.1	XP_027224934.1	10	148	3.04e-24	41.007	139
M_mag.00g012000.m01	391	525	278	XP_027224934.1	XP_027224934.1	12	146	4.22e-26	42.222	135
M_mag.00g012010.m01	737	826	201	XP_042875153.1	XP_042875153.1	1	90	2.32e-17	47.778	90
M_mag.00g012090.m01	11	107	210	XP_026330015.1	XP_026330015.1	13	110	2.11e-19	43.878	98
M_mag.00g012100.m01	5	960	1911	XP_018644522.1	XP_018644522.1	20	961	0.0	42.562	968
M_mag.00g012110.m01	145	256	222	XP_015919848.1	XP_015919848.1	1	108	1.87e-20	41.071	112
M_mag.00g012120.m01	10	101	329	XP_042881595.1	XP_042881595.1	1	92	1.77e-37	61.957	92
M_mag.00g012130.m01	150	271	272	XP_042874236.1	XP_042874236.1	1	122	7.23e-28	58.197	122
M_mag.00g012140.m01	2	126	328	XP_042858570.1	XP_042858570.1	6	130	2.31e-34	47.619	126
M_mag.00g012160.m01	230	481	366	XP_042237453.1	XP_042237453.1	198	457	1.03e-32	52.536	276
M_mag.00g012180.m01	778	834	238	XP_042869569.1	XP_042869569.1	1	57	6.26e-23	82.456	57
M_mag.00g012190.m01	62	134	161	XP_027206614.1	XP_027206614.1	1	78	1.49e-12	43.750	80
M_mag.00g012210.m01	51	174	189	XP_009051267.1	XP_009051267.1	18	141	5.36e-16	33.858	127
M_mag.00g012230.m01	618	1014	1553	XP_042236973.1	XP_042236973.1	65	461	0.0	72.292	397
M_mag.00g012330.m01	449	924	1212	XP_025265724.1	XP_025265724.1	8	478	1.55e-151	50.939	479
M_mag.00g012340.m01	49	282	608	XP_037503222.1	XP_037503222.1	9	241	1.22e-75	50.638	235
M_mag.00g012350.m01	237	635	1091	XP_042892605.1	XP_042892605.1	1	399	9.91e-142	54.637	399
M_mag.00g012360.m01	776	1112	809	XP_043217780.1	XP_043217780.1	12	343	6.61e-95	52.802	339
M_mag.00g012370.m01	640	730	297	XP_042891046.1	XP_042891046.1	29	119	7.69e-30	59.341	91
M_mag.00g012380.m01	1	121	357	XP_011674076.1	XP_011674076.1	1	121	4.29e-41	56.198	121
M_mag.00g012860.m01	583	622	185	XP_042875099.1	XP_042875099.1	270	309	1.02e-12	75.000	40
M_mag.00g012890.m01	555	800	232	XP_006812275.1	XP_006812275.1	112	357	1.50e-17	20.949	253
M_mag.00g012910.m01	555	800	232	XP_006812275.1	XP_006812275.1	112	357	1.50e-17	20.949	253
M_mag.00g012930.m01	555	800	232	XP_006812275.1	XP_006812275.1	112	357	1.50e-17	20.949	253
M_mag.00g012950.m01	555	800	232	XP_006812275.1	XP_006812275.1	112	357	1.50e-17	20.949	253
M_mag.00g013000.m01	1	635	1823	XP_042892605.1	XP_042892605.1	98	732	0.0	55.276	635
M_mag.00g013010.m01	85	232	197	XP_037792733.1	XP_037792733.1	72	219	6.96e-15	40.940	149
M_mag.00g013100.m01	341	481	171	XP_037788849.1	XP_037788849.1	11	141	1.83e-12	38.095	147
M_mag.00g013150.m01	616	1014	1557	XP_042236973.1	XP_042236973.1	495	893	0.0	71.930	399
M_mag.00g013160.m01	41	124	198	XP_037788761.1	XP_037788761.1	8	78	6.60e-17	61.905	84
M_mag.00g013200.m01	5	67	201	XP_042208685.1	XP_042208685.1	4	66	7.12e-18	55.556	63
M_mag.00g013230.m01	5	67	197	XP_042208685.1	XP_042208685.1	4	66	1.30e-15	55.556	63
M_mag.00g013270.m01	5	67	198	XP_042208685.1	XP_042208685.1	8	70	9.57e-16	55.556	63
M_mag.00g013360.m01	555	800	232	XP_006812275.1	XP_006812275.1	112	357	1.33e-17	20.949	253
M_mag.00g013480.m01	58	155	301	XP_042231878.1	XP_042231878.1	1	97	8.88e-31	54.082	98
M_mag.00g013500.m01	101	207	232	XP_042210755.1	XP_042210755.1	44	132	2.13e-22	48.598	107
M_mag.00g013610.m01	623	1014	1525	XP_042236973.1	XP_042236973.1	1	392	0.0	71.684	392
M_mag.00g013620.m01	22	520	1306	XP_037774421.1	XP_037774421.1	111	664	9.27e-171	48.014	554
M_mag.00g013720.m01	471	546	278	XP_027232618.1	XP_027232618.1	1	76	5.65e-28	68.421	76
M_mag.00g013730.m01	350	415	178	XP_042884937.1	XP_042884937.1	1	66	1.03e-14	63.636	66
M_mag.00g013760.m01	295	393	354	XP_037799539.1	XP_037799539.1	21	123	1.49e-37	67.961	103
M_mag.00g013770.m01	537	653	421	XP_037799539.1	XP_037799539.1	26	142	1.60e-46	76.923	117
M_mag.00g013980.m01	135	310	187	XP_042232002.1	XP_042232002.1	1	175	1.27e-14	74.432	176
M_mag.00g014090.m01	15	114	343	XP_042862546.1	XP_042862546.1	1	100	5.98e-39	65.000	100
M_mag.00g014130.m01	150	305	533	XP_042232004.1	XP_042232004.1	1	155	3.90e-66	90.385	156
M_mag.00g014150.m01	1	72	278	XP_042887686.1	XP_042887686.1	1	71	2.57e-29	90.278	72
M_mag.00g014200.m01	678	896	160	XP_042866201.1	XP_042866201.1	307	554	9.08e-09	26.210	248
M_mag.00g014210.m01	248	337	252	XP_042232299.1	XP_042232299.1	31	122	1.55e-24	81.522	92
M_mag.00g014220.m01	241	337	274	XP_042232299.1	XP_042232299.1	155	253	6.51e-26	80.808	99
M_mag.00g014370.m01	658	856	307	XP_037872913.1	XP_037872913.1	1	208	9.71e-30	33.654	208
M_mag.00g014400.m01	1	113	213	XP_042207185.1	XP_042207185.1	1	111	1.21e-18	53.097	113
M_mag.00g014410.m01	161	238	176	XP_042207186.1	XP_042207186.1	1	84	3.29e-13	57.471	87
M_mag.00g014430.m01	353	385	171	XP_037043923.1	XP_037043923.1	1	33	2.05e-14	96.970	33
M_mag.00g014440.m01	591	652	291	XP_042203153.1	XP_042203153.1	1	62	4.18e-30	83.871	62
M_mag.00g014470.m01	80	417	992	XP_027219955.1	XP_027219955.1	98	437	1.02e-124	51.754	342
M_mag.00g014480.m01	623	1014	1530	XP_042236973.1	XP_042236973.1	1	392	0.0	71.939	392
M_mag.00g014490.m01	352	597	405	XP_042231175.1	XP_042231175.1	440	670	2.91e-38	50.593	253
M_mag.00g014500.m01	3	245	780	XP_042215454.1	XP_042215454.1	2	250	2.19e-99	77.108	249
M_mag.00g014520.m01	1	94	471	XP_027849245.1	XP_027849245.1	1	94	8.71e-60	100.000	94
M_mag.00g014530.m01	379	480	333	XP_042863652.1	XP_042863652.1	13	103	3.25e-34	72.549	102
